Date,open,high,low,close,adjclose,volume,ticker
2022-02-22,21.79999924,21.89999962,21.64999962,21.75,20.12749481,7967669,IRFC.NS
2022-02-23,21.75,22.10000038,21.75,22,20.35884476,13657093,IRFC.NS
2022-02-24,21.64999962,21.64999962,20.89999962,21,19.43344307,15562873,IRFC.NS
2022-02-25,21.14999962,21.64999962,21.14999962,21.5,19.89614487,6627144,IRFC.NS
2022-02-28,21.39999962,21.64999962,21.20000076,21.60000038,19.9886837,3719485,IRFC.NS
2022-03-02,21.85000038,21.85000038,21.54999924,21.70000076,20.08122444,4596433,IRFC.NS
2022-03-03,21.79999924,21.85000038,21.64999962,21.75,20.12749481,4153853,IRFC.NS
2022-03-04,21.70000076,21.70000076,21.45000076,21.54999924,19.94241524,4796578,IRFC.NS
2022-03-07,21.45000076,21.45000076,21.10000038,21.20000076,19.61852646,5512286,IRFC.NS
2022-03-08,21.14999962,21.79999924,21.04999924,21.54999924,19.94241524,8292033,IRFC.NS
2022-03-09,21.64999962,21.75,21.54999924,21.64999962,20.03495407,4997588,IRFC.NS
2022-03-10,21.89999962,21.95000076,21.70000076,21.79999924,20.17376518,5835297,IRFC.NS
2022-03-11,21.75,22,21.60000038,21.64999962,20.03495407,10641873,IRFC.NS
2022-03-14,21.85000038,22.14999962,21.64999962,22.10000038,20.4513855,7375394,IRFC.NS
2022-03-15,22.29999924,22.45000076,22.04999924,22.14999962,20.49765587,6846313,IRFC.NS
2022-03-16,22.25,22.35000038,22.10000038,22.25,20.59019661,4423308,IRFC.NS
2022-03-17,22.45000076,23.20000076,22.10000038,22.85000038,21.14543915,15192734,IRFC.NS
2022-03-21,23.04999924,23.10000038,22.60000038,22.64999962,20.96035576,6083898,IRFC.NS
2022-03-22,22.64999962,22.75,22.20000076,22.35000038,20.68273544,7366442,IRFC.NS
2022-03-23,22.35000038,22.60000038,22.25,22.35000038,20.68273544,6972424,IRFC.NS
2022-03-24,22.35000038,22.45000076,22.25,22.29999924,20.63646507,4405621,IRFC.NS
2022-03-25,22.35000038,22.39999962,22.04999924,22.10000038,20.4513855,5570071,IRFC.NS
2022-03-28,22.10000038,22.25,21.75,21.79999924,20.17376518,7159635,IRFC.NS
2022-03-29,21.85000038,21.89999962,21.54999924,21.54999924,19.94241524,6497792,IRFC.NS
2022-03-30,21.64999962,21.75,21.45000076,21.5,19.89614487,6814486,IRFC.NS
2022-03-31,21.54999924,21.70000076,21.39999962,21.45000076,19.8498745,8040582,IRFC.NS
2022-04-01,21.39999962,21.60000038,21.35000038,21.5,19.89614487,10607411,IRFC.NS
2022-04-04,21.60000038,21.85000038,21.54999924,21.64999962,20.03495407,13261803,IRFC.NS
2022-04-05,21.64999962,22.29999924,21.64999962,22.14999962,20.49765587,8377562,IRFC.NS
2022-04-06,22.04999924,22.29999924,22,22.10000038,20.4513855,6691801,IRFC.NS
2022-04-07,22.20000076,22.35000038,22.14999962,22.29999924,20.63646507,6164467,IRFC.NS
2022-04-08,22.39999962,22.60000038,22.35000038,22.5,20.82154655,5812243,IRFC.NS
2022-04-11,22.60000038,22.64999962,22.39999962,22.5,20.82154655,5636321,IRFC.NS
2022-04-12,22.39999962,22.45000076,22.10000038,22.25,20.59019661,5415858,IRFC.NS
2022-04-13,22.25,22.39999962,22.14999962,22.25,20.59019661,4063739,IRFC.NS
2022-04-18,22.25,22.29999924,21.89999962,22,20.35884476,4439796,IRFC.NS
2022-04-19,22.10000038,22.39999962,21.89999962,22,20.35884476,8634544,IRFC.NS
2022-04-20,22.04999924,22.20000076,21.95000076,22,20.35884476,4610776,IRFC.NS
2022-04-21,22.10000038,22.25,22.04999924,22.04999924,20.40511513,5046345,IRFC.NS
2022-04-22,22,22.64999962,21.95000076,22.39999962,20.72900581,13593912,IRFC.NS
2022-04-25,22.39999962,22.45000076,22.14999962,22.29999924,20.63646507,6980246,IRFC.NS
2022-04-26,22.29999924,22.39999962,22.25,22.29999924,20.63646507,4007088,IRFC.NS
2022-04-27,22.20000076,22.39999962,22.14999962,22.35000038,20.68273544,6440370,IRFC.NS
2022-04-28,22.45000076,22.5,22.20000076,22.39999962,20.72900581,5196942,IRFC.NS
2022-04-29,22.39999962,22.64999962,22.20000076,22.29999924,20.63646507,5980303,IRFC.NS
2022-05-02,22.25,22.29999924,22.14999962,22.25,20.59019661,5574697,IRFC.NS
2022-05-04,22.25,22.35000038,22,22,20.35884476,5020823,IRFC.NS
2022-05-05,22.10000038,22.20000076,22,22.04999924,20.40511513,4973251,IRFC.NS
2022-05-06,21.85000038,22,21.64999962,21.70000076,20.08122444,4008872,IRFC.NS
2022-05-09,21.70000076,21.75,21.45000076,21.70000076,20.08122444,4374681,IRFC.NS
2022-05-10,21.79999924,21.85000038,21.45000076,21.45000076,19.8498745,6627695,IRFC.NS
2022-05-11,21.5,21.54999924,21.20000076,21.39999962,19.80360413,5823704,IRFC.NS
2022-05-12,21.39999962,21.39999962,21.10000038,21.14999962,19.57225418,6472563,IRFC.NS
2022-05-13,21.25,21.35000038,21.25,21.29999924,19.71106339,3492615,IRFC.NS
2022-05-16,21.35000038,21.89999962,21.25,21.35000038,19.75733376,6334547,IRFC.NS
2022-05-17,21.45000076,21.64999962,21.39999962,21.5,19.89614487,3964019,IRFC.NS
2022-05-18,21.64999962,21.79999924,21.5,21.54999924,19.94241524,3198002,IRFC.NS
2022-05-19,21.35000038,21.64999962,21.25,21.39999962,19.80360413,4268661,IRFC.NS
2022-05-20,21.60000038,21.95000076,21.45000076,21.5,19.89614487,6539615,IRFC.NS
2022-05-23,21.70000076,21.75,21.35000038,21.39999962,19.80360413,4715492,IRFC.NS
2022-05-24,21.5,21.70000076,21.29999924,21.54999924,19.94241524,3822900,IRFC.NS
2022-05-25,21.70000076,21.70000076,21.25,21.29999924,19.71106339,3077016,IRFC.NS
2022-05-26,21.29999924,21.39999962,21.10000038,21.25,19.66479301,3482555,IRFC.NS
2022-05-27,21.29999924,21.45000076,21,21.20000076,19.61852646,4756468,IRFC.NS
2022-05-30,21.25,21.35000038,21.20000076,21.25,19.66479301,3085932,IRFC.NS
2022-05-31,21.25,21.29999924,21.20000076,21.20000076,19.61852646,2753514,IRFC.NS
2022-06-01,21.29999924,21.35000038,21.20000076,21.25,19.66479301,4618347,IRFC.NS
2022-06-02,21.25,21.5,21.20000076,21.45000076,19.8498745,2687254,IRFC.NS
2022-06-03,21.5,21.54999924,21.35000038,21.39999962,19.80360413,2376146,IRFC.NS
2022-06-06,21.39999962,21.39999962,21.20000076,21.25,19.66479301,3058575,IRFC.NS
2022-06-07,21.25,21.29999924,21.14999962,21.25,19.66479301,5467984,IRFC.NS
2022-06-08,21.25,21.29999924,21.20000076,21.25,19.66479301,1632520,IRFC.NS
2022-06-09,21.20000076,21.25,21.14999962,21.20000076,19.61852646,1638001,IRFC.NS
2022-06-10,21.14999962,21.20000076,21.10000038,21.14999962,19.57225418,1628912,IRFC.NS
2022-06-13,21.10000038,21.10000038,20.75,20.79999924,19.24836159,6978917,IRFC.NS
2022-06-14,20.75,20.89999962,20.70000076,20.75,19.20209312,4484916,IRFC.NS
2022-06-15,20.75,20.79999924,20.70000076,20.75,19.20209312,3060444,IRFC.NS
2022-06-16,20.79999924,20.79999924,20,20.20000076,18.69312286,7871297,IRFC.NS
2022-06-17,20.10000038,20.10000038,19.75,19.79999924,18.3229599,6562891,IRFC.NS
2022-06-20,19.79999924,19.85000038,19.29999924,19.5,18.04533958,4780572,IRFC.NS
2022-06-21,19.64999962,20,19.5,19.95000076,18.46177101,3006661,IRFC.NS
2022-06-22,19.95000076,20.04999924,19.85000038,19.89999962,18.41550064,2309521,IRFC.NS
2022-06-23,19.79999924,20,19.75,19.85000038,18.36923218,2903295,IRFC.NS
2022-06-24,19.85000038,19.89999962,19.70000076,19.75,18.27668953,3141275,IRFC.NS
2022-06-27,19.85000038,19.89999962,19.70000076,19.75,18.27668953,3435302,IRFC.NS
2022-06-28,19.79999924,19.79999924,19.54999924,19.64999962,18.1841507,3878945,IRFC.NS
2022-06-29,19.54999924,19.75,19.45000076,19.64999962,18.1841507,2911052,IRFC.NS
2022-06-30,19.64999962,19.70000076,19.54999924,19.64999962,18.1841507,2829852,IRFC.NS
2022-07-01,19.70000076,20.04999924,19.60000038,19.95000076,18.46177101,2510750,IRFC.NS
2022-07-04,20.10000038,20.10000038,19.64999962,19.75,18.27668953,4764980,IRFC.NS
2022-07-05,19.85000038,20,19.79999924,19.89999962,18.41550064,2172288,IRFC.NS
2022-07-06,19.95000076,20,19.85000038,19.95000076,18.46177101,3057654,IRFC.NS
2022-07-07,20,20.10000038,19.89999962,19.95000076,18.46177101,2256307,IRFC.NS
2022-07-08,20,20.10000038,19.95000076,19.95000076,18.46177101,2821482,IRFC.NS
2022-07-11,19.95000076,20.25,19.89999962,20.14999962,18.64685249,2136231,IRFC.NS
2022-07-12,20.14999962,20.39999962,20.04999924,20.20000076,18.69312286,2131019,IRFC.NS
2022-07-13,20.29999924,20.29999924,20.04999924,20.10000038,18.60058212,1711397,IRFC.NS
2022-07-14,20.04999924,20.10000038,19.95000076,20,18.50804138,2438490,IRFC.NS
2022-07-15,20.04999924,20.20000076,19.95000076,20.10000038,18.60058212,3888758,IRFC.NS
2022-07-18,20.10000038,20.29999924,20.10000038,20.25,18.73939133,1920084,IRFC.NS
2022-07-19,20.25,20.5,20.20000076,20.45000076,18.92447281,1733146,IRFC.NS
2022-07-20,20.39999962,20.75,20.39999962,20.64999962,19.10955238,2638431,IRFC.NS
2022-07-21,20.64999962,20.64999962,20.54999924,20.54999924,19.01701164,1861097,IRFC.NS
2022-07-22,20.60000038,20.95000076,20.54999924,20.75,19.20209312,2691375,IRFC.NS
2022-07-25,20.75,20.79999924,20.45000076,20.54999924,19.01701164,2621417,IRFC.NS
2022-07-26,20.5,20.54999924,20.39999962,20.39999962,18.87820053,1044496,IRFC.NS
2022-07-27,20.39999962,20.39999962,20.25,20.29999924,18.78565979,1357707,IRFC.NS
2022-07-28,20.39999962,20.5,20.35000038,20.39999962,18.87820053,1509341,IRFC.NS
2022-07-29,20.45000076,20.70000076,20.45000076,20.60000038,19.06328201,2688899,IRFC.NS
2022-08-01,20.70000076,21.35000038,20.54999924,20.95000076,19.3871727,5196431,IRFC.NS
2022-08-02,21,21.39999962,20.95000076,21.25,19.66479301,3465913,IRFC.NS
2022-08-03,21.29999924,21.5,21.25,21.29999924,19.71106339,3404410,IRFC.NS
2022-08-04,21.45000076,21.64999962,21.14999962,21.29999924,19.71106339,5179908,IRFC.NS
2022-08-05,21.29999924,21.45000076,21.20000076,21.25,19.66479301,2668174,IRFC.NS
2022-08-08,21.25,21.45000076,21.20000076,21.35000038,19.75733376,2242450,IRFC.NS
2022-08-10,21.39999962,21.60000038,21.25,21.35000038,19.75733376,3695871,IRFC.NS
2022-08-11,21.5,21.60000038,21.14999962,21.20000076,19.61852646,3384528,IRFC.NS
2022-08-12,21.20000076,21.45000076,21.10000038,21.35000038,19.75733376,3140348,IRFC.NS
2022-08-16,21.39999962,21.45000076,21.25,21.35000038,19.75733376,3285567,IRFC.NS
2022-08-17,21.35000038,21.45000076,21.29999924,21.35000038,19.75733376,2817475,IRFC.NS
2022-08-18,21.29999924,21.54999924,21.25,21.39999962,19.80360413,3367337,IRFC.NS
2022-08-19,21.39999962,21.54999924,21.25,21.25,19.66479301,3208472,IRFC.NS
2022-08-22,21.29999924,21.29999924,20.89999962,20.95000076,19.3871727,2995773,IRFC.NS
2022-08-23,20.85000038,21.14999962,20.79999924,20.95000076,19.3871727,2215625,IRFC.NS
2022-08-24,20.95000076,21.10000038,20.89999962,21.04999924,19.47971153,5540331,IRFC.NS
2022-08-25,21.04999924,21.35000038,21.04999924,21.10000038,19.52598381,2519955,IRFC.NS
2022-08-26,21.25,21.5,21.20000076,21.25,19.66479301,4050990,IRFC.NS
2022-08-29,21.10000038,21.5,20.95000076,21.35000038,19.75733376,3976760,IRFC.NS
2022-08-30,21.5,21.5,21.35000038,21.39999962,19.80360413,2987602,IRFC.NS
2022-09-01,21.35000038,21.95000076,21.29999924,21.70000076,20.08122444,7092597,IRFC.NS
2022-09-02,21.79999924,22,21.60000038,21.95000076,20.31257439,7214311,IRFC.NS
2022-09-05,22.10000038,22.20000076,21.89999962,22.10000038,20.4513855,5413152,IRFC.NS
2022-09-06,22.14999962,22.5,22.10000038,22.39999962,20.72900581,7029366,IRFC.NS
2022-09-07,22.25,22.79999924,22.25,22.75,21.0528965,11453837,IRFC.NS
2022-09-08,22.85000038,23,22.70000076,22.75,21.0528965,8544734,IRFC.NS
2022-09-09,22.79999924,22.95000076,22.54999924,22.85000038,21.14543915,7536327,IRFC.NS
2022-09-12,22.85000038,23.04999924,22.60000038,22.95000076,21.23797607,11931156,IRFC.NS
2022-09-13,23,23.14999962,22.89999962,23.10000038,21.37678719,11480792,IRFC.NS
2022-09-14,22.85000038,22.95000076,22.79999924,22.85000038,21.14543915,4983940,IRFC.NS
2022-09-15,22.5,22.54999924,22.25,22.29999924,21.22156906,5293333,IRFC.NS
2022-09-16,22.10000038,22.25,21.79999924,22,20.93607712,7621644,IRFC.NS
2022-09-19,21.89999962,21.89999962,21.54999924,21.60000038,20.55541992,4090063,IRFC.NS
2022-09-20,21.60000038,21.79999924,21.54999924,21.64999962,20.60300255,2769912,IRFC.NS
2022-09-21,21.64999962,21.85000038,21.39999962,21.5,20.46025848,5095250,IRFC.NS
2022-09-22,21.5,21.54999924,21.29999924,21.45000076,20.41267586,3121582,IRFC.NS
2022-09-23,21.5,21.5,21.25,21.29999924,20.26992798,3349284,IRFC.NS
2022-09-26,21.25,21.25,20.79999924,20.89999962,19.88927269,6258183,IRFC.NS
2022-09-27,21.04999924,21.29999924,20.89999962,21.14999962,20.12718391,4591378,IRFC.NS
2022-09-28,21.79999924,21.79999924,21.04999924,21.25,20.22234726,6152889,IRFC.NS
2022-09-29,21.39999962,21.45000076,21.25,21.35000038,20.3175106,2861215,IRFC.NS
2022-09-30,21.35000038,21.45000076,21.14999962,21.25,20.22234726,3226644,IRFC.NS
2022-10-03,21.20000076,21.35000038,21.14999962,21.25,20.22234726,3531770,IRFC.NS
2022-10-04,21.29999924,21.45000076,21.29999924,21.35000038,20.3175106,2654820,IRFC.NS
2022-10-06,21.45000076,21.45000076,21.35000038,21.39999962,20.36509323,2409652,IRFC.NS
2022-10-07,21.35000038,21.39999962,21.25,21.35000038,20.3175106,1793061,IRFC.NS
2022-10-10,21.29999924,21.54999924,21.20000076,21.39999962,20.36509323,5286105,IRFC.NS
2022-10-11,21.5,21.54999924,21.29999924,21.35000038,20.3175106,2507254,IRFC.NS
2022-10-12,21.45000076,21.5,21.35000038,21.35000038,20.3175106,2250705,IRFC.NS
2022-10-13,21.35000038,21.45000076,21.29999924,21.39999962,20.36509323,2494125,IRFC.NS
2022-10-14,21.39999962,21.54999924,21.35000038,21.39999962,20.36509323,2736083,IRFC.NS
2022-10-17,21.39999962,21.39999962,21.20000076,21.29999924,20.26992798,2903656,IRFC.NS
2022-10-18,21.35000038,21.45000076,21.25,21.39999962,20.36509323,2954018,IRFC.NS
2022-10-19,21.5,21.5,21.35000038,21.45000076,20.41267586,3812012,IRFC.NS
2022-10-20,21.45000076,21.45000076,21.25,21.29999924,20.26992798,2138398,IRFC.NS
2022-10-21,21.29999924,21.39999962,21.29999924,21.35000038,20.3175106,1874409,IRFC.NS
2022-10-24,21.70000076,21.70000076,21.5,21.60000038,20.55541992,2874558,IRFC.NS
2022-10-25,21.45000076,22.10000038,21.45000076,21.95000076,20.88849449,7281948,IRFC.NS
2022-10-27,22.25,22.45000076,22.04999924,22.29999924,21.22156906,6706879,IRFC.NS
2022-10-28,22.29999924,22.60000038,22.29999924,22.35000038,21.26914978,6390289,IRFC.NS
2022-10-31,22.5,22.89999962,22.39999962,22.64999962,21.55464172,8254434,IRFC.NS
2022-11-01,22.75,22.89999962,22.45000076,22.54999924,21.45947838,7735529,IRFC.NS
2022-11-02,22.64999962,22.75,22.5,22.64999962,21.55464172,5131538,IRFC.NS
2022-11-03,22.64999962,23.04999924,22.54999924,22.79999924,21.6973896,11765692,IRFC.NS
2022-11-04,22.95000076,24.10000038,22.89999962,23.70000076,22.55386543,34154707,IRFC.NS
2022-11-07,23.95000076,25.25,23.95000076,24.70000076,23.50550652,52076818,IRFC.NS
2022-11-09,25,25.45000076,24.70000076,25.10000038,23.8861599,38875439,IRFC.NS
2022-11-10,25.04999924,25.14999962,24.39999962,24.45000076,23.26759529,14954605,IRFC.NS
2022-11-11,24.95000076,25.10000038,24.29999924,24.5,23.31517601,18761662,IRFC.NS
2022-11-14,24.64999962,25,24.39999962,24.79999924,23.60066795,22046223,IRFC.NS
2022-11-15,24.85000038,25.54999924,24.85000038,25.20000076,23.98132515,35052725,IRFC.NS
2022-11-16,25.20000076,27.35000038,25.20000076,26.95000076,25.64669609,191610244,IRFC.NS
2022-11-17,27.25,28.70000076,27.14999962,27.89999962,27.36301041,215982024,IRFC.NS
2022-11-18,28.10000038,28.45000076,26.79999924,27.5,26.97071075,108880653,IRFC.NS
2022-11-21,27.5,28.25,26.89999962,28.10000038,27.55916405,77988304,IRFC.NS
2022-11-22,28.20000076,30.20000076,28.10000038,28.95000076,28.3928051,174086537,IRFC.NS
2022-11-23,29,29.45000076,28.29999924,29.25,28.68702888,87003661,IRFC.NS
2022-11-24,29.5,31.70000076,29.39999962,30.89999962,30.30527115,239985161,IRFC.NS
2022-11-25,31.20000076,32.15000153,31.04999924,31.79999924,31.18794823,151615074,IRFC.NS
2022-11-28,32,34.79999924,31.79999924,33.54999924,32.90426636,321464637,IRFC.NS
2022-11-29,33.90000153,36.29999924,33.79999924,35.29999924,34.62058258,347649114,IRFC.NS
2022-11-30,36.09999847,37.09999847,32.5,32.79999924,32.16870117,356366103,IRFC.NS
2022-12-01,33.20000076,34.65000153,32.54999924,34.20000076,33.54175568,198522937,IRFC.NS
2022-12-02,34.70000076,34.75,33.90000153,34.5,33.83598328,100345607,IRFC.NS
2022-12-05,34.70000076,34.70000076,33.45000076,33.65000153,33.00234604,71585440,IRFC.NS
2022-12-06,33.25,33.65000153,32.04999924,33,32.36485672,107014786,IRFC.NS
2022-12-07,33.15000153,33.65000153,32.70000076,33.04999924,32.41389084,70789132,IRFC.NS
2022-12-08,33.25,33.29999924,31.95000076,32.20000076,31.58025169,55312942,IRFC.NS
2022-12-09,32.20000076,32.5,30.60000038,31.04999924,30.45238304,65342359,IRFC.NS
2022-12-12,31,33.95000076,30.25,33.40000153,32.75715637,142467203,IRFC.NS
2022-12-13,33.95000076,34.70000076,33.59999847,33.79999924,33.14945602,105835589,IRFC.NS
2022-12-14,34,34.09999847,32.79999924,33.95000076,33.29656982,64653991,IRFC.NS
2022-12-15,33.70000076,33.84999847,32.75,32.90000153,32.26677704,46565124,IRFC.NS
2022-12-16,32.29999924,32.75,31.54999924,32.09999847,31.48217392,43591915,IRFC.NS
2022-12-19,32.29999924,33.25,32.20000076,32.84999847,32.21773911,38418582,IRFC.NS
2022-12-20,32.95000076,35.90000153,32.59999847,35.65000153,34.96385193,181272162,IRFC.NS
2022-12-21,36.20000076,36.5,30.89999962,32.29999924,31.67832375,192467386,IRFC.NS
2022-12-22,33,33.40000153,31,31.25,30.64853668,99443583,IRFC.NS
2022-12-23,30.95000076,30.95000076,27.54999924,27.85000038,27.31397438,122876842,IRFC.NS
2022-12-26,28.25,30.79999924,27.85000038,30.35000038,29.7658577,136601051,IRFC.NS
2022-12-27,31.29999924,32.40000153,31.04999924,32.09999847,31.48217392,89075438,IRFC.NS
2022-12-28,32.15000153,33.20000076,31.54999924,32.5,31.87447739,104597559,IRFC.NS
2022-12-29,32,33.20000076,31.70000076,32.70000076,32.07062912,87697856,IRFC.NS
2022-12-30,33.09999847,33.25,32.34999847,32.54999924,31.92351341,42178363,IRFC.NS
2023-01-02,32.70000076,33.34999847,32.5,32.90000153,32.26677704,40172355,IRFC.NS
2023-01-03,33,34.15000153,32.90000153,33.84999847,33.19849396,84881999,IRFC.NS
2023-01-04,34.04999924,34.59999847,33,33.25,32.61004257,75920751,IRFC.NS
2023-01-05,33.45000076,33.65000153,32.20000076,32.75,32.11966324,45698294,IRFC.NS
2023-01-06,32.95000076,33.09999847,32.34999847,32.70000076,32.07062912,27818130,IRFC.NS
2023-01-09,33.04999924,33.34999847,32.54999924,32.70000076,32.07062912,28648565,IRFC.NS
2023-01-10,32.84999847,32.90000153,32.04999924,32.15000153,31.53121376,22376324,IRFC.NS
2023-01-11,32.20000076,32.59999847,31.70000076,32.15000153,31.53121376,25187049,IRFC.NS
2023-01-12,32.29999924,32.90000153,32,32.75,32.11966324,41148274,IRFC.NS
2023-01-13,32.79999924,34.25,32.70000076,33.95000076,33.29656982,75271636,IRFC.NS
2023-01-16,34,34,33,33.15000153,32.51196671,43209016,IRFC.NS
2023-01-17,33.04999924,33.15000153,32.45000076,32.70000076,32.07062912,23809717,IRFC.NS
2023-01-18,32.90000153,33.40000153,32.79999924,33.04999924,32.41389084,26275227,IRFC.NS
2023-01-19,32.79999924,33.59999847,32.45000076,33.15000153,32.51196671,43947894,IRFC.NS
2023-01-20,33.15000153,34.15000153,32.95000076,33.09999847,32.46292877,37966558,IRFC.NS
2023-01-23,33.40000153,33.65000153,32.65000153,32.84999847,32.21773911,47560769,IRFC.NS
2023-01-24,32.90000153,33.34999847,32.40000153,32.59999847,31.97255135,34050557,IRFC.NS
2023-01-25,32.59999847,32.84999847,31.75,31.95000076,31.33506393,29120299,IRFC.NS
2023-01-27,32.15000153,32.29999924,30.45000076,31.29999924,30.69757271,34619490,IRFC.NS
2023-01-30,30.04999924,31.70000076,30.04999924,31.20000076,30.59949875,37227440,IRFC.NS
2023-01-31,31.54999924,33.25,31.39999962,33.04999924,32.41389084,35809352,IRFC.NS
2023-02-01,33.84999847,34.15000153,30.79999924,31.5,30.89372253,78444937,IRFC.NS
2023-02-02,31.5,32.45000076,31.25,31.54999924,30.94276047,24517707,IRFC.NS
2023-02-03,31.89999962,32.09999847,30.85000038,31.14999962,30.55045891,28559269,IRFC.NS
2023-02-06,31.54999924,31.54999924,30.04999924,30.20000076,29.6187439,30328389,IRFC.NS
2023-02-07,30.39999962,30.64999962,29.70000076,29.89999962,29.3245182,25692419,IRFC.NS
2023-02-08,30.10000038,30.79999924,29.54999924,30.35000038,29.7658577,29213321,IRFC.NS
2023-02-09,30.25,30.35000038,29.79999924,30.10000038,29.52066994,12967212,IRFC.NS
2023-02-10,29.95000076,30.39999962,29.85000038,30.10000038,29.52066994,12718144,IRFC.NS
2023-02-13,30.20000076,30.45000076,29.75,29.95000076,29.37355804,16476556,IRFC.NS
2023-02-14,29.79999924,29.85000038,29,29.14999962,28.58895302,23057839,IRFC.NS
2023-02-15,29,30.10000038,28.79999924,29.79999924,29.22644234,108461456,IRFC.NS
2023-02-16,29.60000038,29.95000076,28.79999924,28.95000076,28.3928051,37728708,IRFC.NS
2023-02-17,28.89999962,29.20000076,28.64999962,28.75,28.19665146,17614414,IRFC.NS
2023-02-20,28.95000076,29,28.20000076,28.5,27.9514637,13475222,IRFC.NS
2023-02-21,28.29999924,28.60000038,28.14999962,28.25,27.70627594,11287304,IRFC.NS
2023-02-22,28.20000076,28.20000076,27.79999924,27.89999962,27.36301041,14410318,IRFC.NS
2023-02-23,27.79999924,28.39999962,27.64999962,27.75,27.21589851,17475738,IRFC.NS
2023-02-24,27.95000076,28.25,27.79999924,27.85000038,27.31397438,10402222,IRFC.NS
2023-02-27,28.10000038,28.14999962,27,27.10000038,26.57840919,14416765,IRFC.NS
2023-02-28,27.25,27.5,26.79999924,26.95000076,26.43129921,16207572,IRFC.NS
2023-03-01,26.95000076,28.20000076,26.89999962,27.29999924,26.77456093,27761685,IRFC.NS
2023-03-02,27.45000076,29.5,27.35000038,28.5,27.9514637,74972504,IRFC.NS
2023-03-03,28.79999924,29,27.79999924,28.20000076,27.65723801,31886865,IRFC.NS
2023-03-06,28.45000076,29.20000076,28.10000038,28.20000076,27.65723801,24034894,IRFC.NS
2023-03-08,28.20000076,28.29999924,27.89999962,28.04999924,27.51012421,16951705,IRFC.NS
2023-03-09,28.10000038,28.75,27.75,27.85000038,27.31397438,29457034,IRFC.NS
2023-03-10,27.70000076,28.20000076,27.54999924,28,27.46108818,18602384,IRFC.NS
2023-03-13,28.14999962,28.20000076,27.25,27.39999962,26.87263489,16451332,IRFC.NS
2023-03-14,27.60000038,27.64999962,26.85000038,27.10000038,26.57840919,17256430,IRFC.NS
2023-03-15,27.39999962,27.60000038,26.85000038,27,26.48033524,10378460,IRFC.NS
2023-03-16,27,27.25,26.39999962,27.04999924,26.52937126,16145407,IRFC.NS
2023-03-17,27.25,27.5,26.85000038,27,26.48033524,14474482,IRFC.NS
